Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
258,0.0316,10.6132,12.5996,0,10.6355,12.5773,0,0.0316,0.0316,255,255
259,0.0966,10.6578,5.2006,0,10.7024,5.2787,0,0.0900,0.0849,255,255
260,0.5234,10.7024,4.7653,0,11.1935,4.6872,0,0.4972,0.5005,255,255
261,0.4311,10.7024,11.5171,0,11.0596,11.6957,0,0.3993,0.4094,255,255
261,0.0381,11.0707,11.6622,0,11.0596,11.6957,0,0.0353,0.0381,255,255
261,0.0269,11.0819,11.7068,0,11.0596,11.6957,0,0.0250,0.0269,255,255
262,0.0427,10.7917,10.7582,0,10.8252,10.7806,0,0.0402,0.0417,255,255
263,0.0855,10.7917,14.0951,0,10.8364,14.0281,0,0.0805,0.0862,255,255
264,0.1701,10.7917,14.9990,0,10.9480,14.9656,0,0.1598,0.1646,255,255
265,1.3817,11.7850,4.6760,0,11.3051,3.6493,0,1.1333,1.2876,255,255
265,0.6986,10.9591,3.3592,0,11.3051,3.6493,0,0.4515,0.6376,255,255
265,0.4792,10.9591,3.3592,0,11.3051,3.6493,0,0.4515,0.4409,255,255
265,0.3541,10.8587,3.0467,0,10.9591,3.3592,0,0.3282,0.3491,255,255
266,0.4877,11.4502,5.4014,0,11.0596,5.1671,0,0.4555,0.4635,255,255
266,0.4834,11.5171,4.9774,0,11.0707,5.0220,0,0.4486,0.4422,255,255
266,0.1813,10.9033,5.0332,0,11.0707,5.0220,0,0.1678,0.1687,255,255
266,0.1497,11.0596,5.1671,0,11.0707,5.0220,0,0.1455,0.1116,255,255
266,0.1097,10.9591,5.1671,0,11.0596,5.1671,0,0.1004,0.1007,255,255
269,0.0827,10.9480,15.1999,0,11.0261,15.2111,0,0.0789,0.0791,255,255
270,1.3720,12.3430,10.3342,0,11.0819,10.3342,0,1.2611,1.2929,255,255
270,0.4014,11.0372,9.9882,0,11.0819,10.3342,0,0.3488,0.3653,255,255
270,0.1505,10.9591,10.4011,0,11.0819,10.3342,0,0.1398,0.1396,255,255
271,0.4164,11.1488,14.3294,0,11.5283,14.3741,0,0.3821,0.3915,255,255
272,0.2529,11.1488,14.5415,0,11.3832,14.5192,0,0.2354,0.2363,255,255
273,0.2694,11.1823,12.2425,0,11.2716,12.4657,0,0.2404,0.2657,255,255
274,0.4368,11.2046,6.4616,0,11.5841,6.3389,0,0.3988,0.4192,255,255
275,0.4965,11.2158,0.3683,0,11.6734,0.2902,0,0.4642,0.4816,255,255
276,0.4619,11.2270,3.0244,0,11.6287,3.1694,0,0.4272,0.4306,255,255
277,0.5212,11.4167,12.7894,0,11.5171,13.2134,0,0.4358,0.4847,255,255
277,0.5135,11.2828,13.3474,0,11.5171,13.2134,0,0.2699,0.4513,255,255
277,0.3094,11.2828,13.3474,0,11.5171,13.2134,0,0.2699,0.2574,255,255
277,0.0269,11.2716,13.3697,0,11.2828,13.3474,0,0.0250,0.0269,255,255
278,0.3837,11.3609,9.6088,0,11.4390,9.2851,0,0.3329,0.3458,255,255
279,1.5911,11.3609,13.8384,0,12.1644,13.3697,0,0.9302,1.4886,255,255
280,0.0762,11.4167,9.9324,0,11.4167,9.9994,0,0.0670,0.0731,255,255
281,2.3581,11.4725,14.6642,0,13.0795,15.0214,0,1.6462,2.2319,255,255
282,0.7509,12.1086,7.8566,0,12.0863,7.1982,0,0.6588,0.7070,255,255
282,0.7016,11.4948,7.2986,0,12.0863,7.1982,0,0.5999,0.6618,255,255
282,0.4831,12.0863,7.1982,0,12.4769,7.4214,0,0.4499,0.4356,255,255
282,0.3225,12.6331,7.1312,0,12.5550,7.4214,0,0.3005,0.3011,255,255
282,0.2852,12.3541,7.6558,0,12.4769,7.4214,0,0.2646,0.2636,255,255
282,0.2648,12.6554,7.6446,0,12.5550,7.4214,0,0.2448,0.2335,255,255
282,0.0781,12.4769,7.4214,0,12.5550,7.4214,0,0.0781,0.0446,255,255
283,0.5546,11.4948,12.2090,0,11.9524,12.4434,0,0.5141,0.5241,255,255
284,0.0112,11.5506,5.2564,0,11.5618,5.2564,0,0.0112,0.0112,255,255
285,0.5389,11.5506,8.0910,0,11.9412,8.3700,0,0.4800,0.5282,255,255
286,0.7833,11.8296,10.9926,0,11.7961,11.3832,0,0.3920,0.7344,255,255
286,0.3456,11.6287,11.1265,0,11.7961,11.3832,0,0.3064,0.3165,255,255
286,0.1328,11.7068,11.4725,0,11.7961,11.3832,0,0.1263,0.1151,255,255
287,0.1840,11.6510,1.5847,0,11.8073,1.5847,0,0.1562,0.1584,255,255
288,0.0112,11.7292,7.6892,0,11.7403,7.6892,0,0.0112,0.0112,255,255
289,0.8102,11.9970,9.2405,0,12.5438,9.1066,0,0.5630,0.7528,255,255
289,0.7836,11.8742,9.9547,0,11.9970,9.2405,0,0.7247,0.7083,255,255
289,0.6851,11.9970,9.2405,0,12.5438,9.1066,0,0.5630,0.6490,255,255
289,0.6477,12.9456,8.9503,0,12.5438,9.1066,0,0.4311,0.5972,255,255
289,0.4022,12.1867,9.9994,0,12.3430,9.8208,0,0.2373,0.3642,255,255
289,0.3310,11.8742,9.9547,0,12.1867,9.9994,0,0.3157,0.2940,255,255
289,0.2433,12.1867,9.9994,0,12.3430,9.8208,0,0.2373,0.2247,255,255
289,0.1347,12.2537,9.7427,0,12.3430,9.8208,0,0.1186,0.1285,255,255
289,0.0670,11.8073,9.9547,0,11.8742,9.9547,0,0.0670,0.0670,255,255
290,0.5312,12.8452,11.7068,0,13.2358,11.5618,0,0.4167,0.5015,255,255
290,0.5304,13.3474,11.9524,0,13.2358,11.5618,0,0.4062,0.5152,255,255
290,0.4969,12.8452,11.7068,0,13.2358,11.5618,0,0.4167,0.4641,255,255
290,0.4796,12.4211,11.7738,0,12.8452,11.7068,0,0.4293,0.4161,255,255
290,0.4376,12.2983,11.9970,0,12.4880,12.2314,0,0.3015,0.3904,255,255
290,0.4222,11.8296,11.8519,0,12.2425,11.8519,0,0.4129,0.4156,255,255
290,0.3456,12.5662,12.0528,0,12.4211,11.7738,0,0.3145,0.3332,255,255
290,0.3429,12.7894,12.1979,0,12.4880,12.2314,0,0.3032,0.3291,255,255
290,0.3129,12.2983,11.9970,0,12.4880,12.2314,0,0.3015,0.2757,255,255
290,0.2175,12.2425,11.8519,0,12.4211,11.7738,0,0.1949,0.1862,255,255
290,0.1682,12.2425,11.8519,0,12.2983,11.9970,0,0.1554,0.1451,255,255
291,0.6320,12.7782,5.0555,0,12.4322,5.3568,0,0.4588,0.5721,255,255
291,0.6189,11.8966,5.3456,0,12.4322,5.4349,0,0.5431,0.5786,255,255
291,0.4226,12.0974,5.1894,0,12.4322,5.3568,0,0.3743,0.4045,255,255
291,0.1459,12.5550,5.4907,0,12.4322,5.4349,0,0.1348,0.1322,255,255
291,0.0874,12.4322,5.3568,0,12.4322,5.4349,0,0.0781,0.0716,255,255
292,0.2490,11.9077,12.7224,0,12.1198,12.8117,0,0.2301,0.2290,255,255
293,0.8991,12.0640,5.8478,0,12.6331,6.4393,0,0.8208,0.8469,255,255
294,0.2259,12.2202,1.6628,0,12.4322,1.6517,0,0.2123,0.2140,255,255
295,0.3225,12.2760,14.3629,0,12.5662,14.3071,0,0.2955,0.2993,255,255
296,0.2202,12.3095,8.2472,0,12.4099,8.4258,0,0.2049,0.2173,255,255
297,0.7986,12.3206,10.7248,0,13.0684,10.6913,0,0.7485,0.7545,255,255
298,0.0158,12.4769,8.6825,0,12.4880,8.6936,0,0.0158,0.0158,255,255
299,0.0781,12.5662,11.1712,0,12.6443,11.1712,0,0.0781,0.0781,255,255
300,1.2797,12.5885,1.1048,0,13.7156,0.7589,0,1.1791,1.2287,255,255
301,1.1428,13.2581,1.2164,0,12.8228,1.8191,0,0.7434,1.0960,255,255
301,0.3957,13.1688,2.0311,0,12.8675,1.8191,0,0.3684,0.3610,255,255
301,0.2675,13.0014,1.6070,0,12.8675,1.8191,0,0.2508,0.2544,255,255
301,0.2417,12.6108,1.8749,0,12.8228,1.8191,0,0.2193,0.2285,255,255
301,0.0539,12.8228,1.8191,0,12.8675,1.8191,0,0.0446,0.0112,255,255
302,1.3602,12.6331,12.9344,0,13.3920,13.8496,0,1.1888,1.2737,255,255
303,0.5007,12.7559,9.7873,0,12.7559,9.7873,0,0.0000,0.4532,255,255
303,0.3002,12.7447,9.5195,0,12.7559,9.7873,0,0.2681,0.2797,255,255
304,0.0855,12.8563,8.7494,0,12.9121,8.8052,0,0.0789,0.0729,255,255
305,0.1208,12.8786,0.4799,0,12.9902,0.4576,0,0.1138,0.1145,255,255
305,0.0604,13.0014,0.5134,0,12.9902,0.4576,0,0.0569,0.0446,255,255
305,0.0604,13.0460,0.4464,0,12.9902,0.4576,0,0.0569,0.0446,255,255
306,1.6003,12.9791,3.2476,0,13.0014,4.4975,0,1.2501,1.5267,255,255
306,0.8837,13.0014,4.4975,0,13.5259,4.0288,0,0.7034,0.8167,255,255
306,0.4803,13.9277,3.8390,0,13.5259,4.0288,0,0.4443,0.4428,255,255
306,0.4257,13.1465,3.9172,0,13.5259,4.0288,0,0.3955,0.4051,255,255
306,0.1728,13.0684,4.6426,0,13.0014,4.4975,0,0.1598,0.1419,255,255
307,0.5653,12.9902,14.3294,0,13.5371,14.2848,0,0.5487,0.5521,255,255
308,1.0465,15.3450,9.8989,0,16.2490,9.8989,0,0.9040,0.9477,255,255
308,1.0391,13.5482,9.7650,0,14.1397,9.9994,0,0.6362,0.9704,255,255
308,0.8595,13.5482,9.7650,0,14.1397,9.9994,0,0.6362,0.7820,255,255
308,0.8383,14.1397,9.9994,0,14.8763,9.9324,0,0.7396,0.7652,255,255
308,0.5873,16.0704,9.3856,0,16.2490,9.8989,0,0.5435,0.5508,255,255
308,0.5446,16.7288,10.0552,0,16.2490,9.8989,0,0.5047,0.5167,255,255
308,0.5446,14.8763,9.9324,0,15.3450,9.8989,0,0.4699,0.4991,255,255
308,0.4553,13.0349,9.5418,0,13.1911,9.9324,0,0.4207,0.4260,255,255
308,0.4504,15.0660,9.5641,0,15.3450,9.8989,0,0.4358,0.4270,255,255
308,0.4357,13.1911,9.9324,0,13.5482,9.7650,0,0.3944,0.4021,255,255
308,0.3495,14.7870,9.6199,0,14.8763,9.9324,0,0.3250,0.3038,255,255
308,0.3141,13.2134,10.2002,0,13.1911,9.9324,0,0.2688,0.2813,255,255
308,0.3021,14.7870,9.6199,0,15.0660,9.5641,0,0.2845,0.2631,255,255
308,0.0670,14.7200,9.6199,0,14.7870,9.6199,0,0.0670,0.0670,255,255
308,0.0585,15.1106,9.5306,0,15.0660,9.5641,0,0.0558,0.0556,255,255
309,0.6347,14.0951,15.0548,0,13.7268,14.7758,0,0.4620,0.5932,255,255
309,0.4322,13.2246,14.6531,0,13.5706,14.7535,0,0.3602,0.3851,255,255
309,0.4292,13.5817,14.5750,0,13.9277,14.5973,0,0.3467,0.3753,255,255
309,0.4265,13.2246,14.6531,0,13.5817,14.5750,0,0.3656,0.3811,255,255
309,0.3010,13.7268,14.7758,0,13.9277,14.5973,0,0.2688,0.2478,255,255
309,0.2090,14.0728,14.4745,0,13.9277,14.5973,0,0.1900,0.1933,255,255
309,0.2082,13.0349,14.6084,0,13.2246,14.6531,0,0.1949,0.1948,255,255
309,0.1832,13.5706,14.7535,0,13.5817,14.5750,0,0.1789,0.1579,255,255
309,0.1655,13.5706,14.7535,0,13.7268,14.7758,0,0.1578,0.1478,255,255
310,0.1505,13.1130,12.1644,0,13.2246,12.1309,0,0.1165,0.1244,255,255
311,0.0112,13.2581,1.6963,0,13.2581,1.7075,0,0.0112,0.0112,255,255
312,0.0493,13.2916,0.7142,0,13.3362,0.7031,0,0.0460,0.0469,255,255
313,0.0112,13.3027,1.7410,0,13.3139,1.7410,0,0.0112,0.0112,255,255
314,0.0158,13.3362,1.7075,0,13.3474,1.6963,0,0.0158,0.0158,255,255
315,1.1365,13.3585,5.9594,0,13.9723,5.7251,0,0.6570,1.0692,255,255
316,0.2044,13.4255,5.2452,0,13.5929,5.3345,0,0.1897,0.1923,255,255
317,0.6050,13.4478,6.6067,0,13.9835,6.4616,0,0.5550,0.5583,255,255
318,0.9594,13.4590,12.4322,0,14.3629,12.4099,0,0.9042,0.9179,255,255
319,0.9591,13.5706,1.9195,0,14.2625,2.2320,0,0.7592,0.8725,255,255
319,0.9425,16.2043,2.5556,0,15.3450,2.4664,0,0.8639,0.8898,255,255
319,0.8968,13.5148,2.2766,0,14.2625,2.2320,0,0.7491,0.8442,255,255
319,0.8097,14.2625,2.2320,0,15.0214,2.3324,0,0.7655,0.7659,255,255
319,0.4923,15.0214,2.3324,0,15.3450,2.4664,0,0.3503,0.4523,255,255
319,0.4303,15.0214,2.3324,0,15.3450,2.4664,0,0.3503,0.4027,255,255
319,0.2248,13.5036,1.7410,0,13.5706,1.9195,0,0.1907,0.2097,255,255
319,0.0985,13.4924,1.9530,0,13.5706,1.9195,0,0.0850,0.0906,255,255
320,0.9075,13.5929,4.9885,0,14.4634,5.0555,0,0.8731,0.8784,255,255
321,1.2000,13.6040,1.3727,0,14.6419,1.4843,0,1.0439,1.1389,255,255
322,0.1644,13.6598,13.5817,0,13.7603,13.7045,0,0.1586,0.1525,255,255
323,0.3772,13.6822,13.0572,0,13.9723,13.2134,0,0.3296,0.3623,255,255
324,0.3549,13.6933,10.9033,0,13.9723,11.0707,0,0.3254,0.3365,255,255
325,0.0223,13.7380,0.9821,0,13.7603,0.9821,0,0.0223,0.0223,255,255
326,0.8976,13.9388,11.6845,0,14.1732,11.9858,0,0.3817,0.8206,255,255
326,0.6501,14.6642,12.3541,0,14.1732,11.9858,0,0.6138,0.6227,255,255
326,0.4414,14.4857,11.4278,0,14.0951,11.3274,0,0.4033,0.4127,255,255
326,0.4311,13.9388,11.6845,0,14.1732,11.9858,0,0.3817,0.3674,255,255
326,0.2656,13.8942,11.4613,0,14.0951,11.3274,0,0.2414,0.2386,255,255
326,0.2637,13.9054,11.5060,0,14.0951,11.3274,0,0.2605,0.2210,255,255
326,0.1924,13.9054,11.5060,0,13.9388,11.6845,0,0.1817,0.1591,255,255
326,0.1690,13.7714,11.3497,0,13.8942,11.4613,0,0.1659,0.1706,255,255
326,0.0493,13.8942,11.4613,0,13.9054,11.5060,0,0.0460,0.0341,255,255
327,0.8598,13.7826,4.6426,0,14.5638,4.4975,0,0.7946,0.8146,255,255
328,0.6227,13.8272,14.1732,0,14.3183,13.9500,0,0.5394,0.5990,255,255
329,0.9754,13.8607,3.0690,0,13.8942,3.4373,0,0.3698,0.9205,255,255
330,2.8457,13.8607,12.7447,0,14.2960,13.4255,0,0.8080,2.6858,255,255
332,0.2155,13.9054,13.7380,0,14.0839,13.6710,0,0.1907,0.1914,255,255
333,0.0112,13.9612,13.6264,0,13.9723,13.6264,0,0.0112,0.0112,255,255
334,0.7509,14.0058,5.3903,0,14.6642,5.4349,0,0.6600,0.6938,255,255
335,0.0335,14.0170,13.5929,0,14.0504,13.5929,0,0.0335,0.0335,255,255
336,0.0112,14.1062,14.9544,0,14.1174,14.9544,0,0.0112,0.0112,255,255
337,0.3075,14.1286,0.3906,0,14.3852,0.4687,0,0.2683,0.2886,255,255
338,0.7732,14.1397,8.6155,0,14.8205,8.4593,0,0.6985,0.7152,255,255
339,0.7436,14.2290,3.3145,0,14.6419,3.6382,0,0.5246,0.7061,255,255
339,0.7275,14.7424,3.7498,0,14.9098,3.3034,0,0.4768,0.6735,255,255
339,0.4768,14.3518,3.8502,0,14.7424,3.7498,0,0.4033,0.4479,255,255
339,0.4322,14.2290,3.3145,0,14.6196,3.3703,0,0.3946,0.4006,255,255
339,0.3753,15.1553,3.0913,0,14.9098,3.3034,0,0.3244,0.3422,255,255
339,0.3179,14.6196,3.3703,0,14.9098,3.3034,0,0.2978,0.2761,255,255
339,0.2863,14.6196,3.3703,0,14.6419,3.6382,0,0.2688,0.2424,255,255
339,0.1532,14.6419,3.6382,0,14.7424,3.7498,0,0.1501,0.1176,255,255
339,0.0762,14.2067,3.2476,0,14.2290,3.3145,0,0.0706,0.0684,255,255
340,0.0827,14.2402,0.9151,0,14.3183,0.9040,0,0.0789,0.0791,255,255
341,0.2814,14.3183,6.1268,0,14.5080,5.9371,0,0.2683,0.2751,255,255
342,0.0158,14.3518,14.3071,0,14.3629,14.3183,0,0.0158,0.0158,255,255
343,1.1692,15.8472,11.0372,0,14.7982,10.8587,0,1.0641,1.1123,255,255
343,0.9703,15.0772,11.2493,0,15.7133,11.4725,0,0.6741,0.9046,255,255
343,0.7613,15.0772,11.2493,0,15.7133,11.4725,0,0.6741,0.7132,255,255
343,0.5704,14.7982,10.8587,0,15.0772,11.2493,0,0.4800,0.5153,255,255
343,0.4646,15.7133,11.4725,0,16.1039,11.5394,0,0.3963,0.4083,255,255
343,0.4368,16.5614,11.6399,0,16.1708,11.5506,0,0.4007,0.3939,255,255
343,0.4072,14.4187,10.8364,0,14.7982,10.8587,0,0.3801,0.3871,255,255
343,0.2629,16.0592,11.5841,0,16.0592,11.5841,0,0.0000,0.2093,255,255
343,0.1720,16.1820,11.7180,0,16.1708,11.5506,0,0.1678,0.1690,255,255
343,0.0808,16.1039,11.5394,0,16.1708,11.5506,0,0.0679,0.0469,255,255
343,0.0631,16.0592,11.5841,0,16.1039,11.5394,0,0.0631,0.0316,255,255
344,1.7947,16.1150,14.3852,0,14.5303,14.2290,0,1.5924,1.6840,255,255
344,0.8548,14.5303,14.2290,0,15.0102,14.6308,0,0.6259,0.7764,255,255
344,0.6265,15.5459,14.4968,0,15.0102,14.6308,0,0.5522,0.5980,255,255
344,0.1347,15.1218,14.6642,0,15.0102,14.6308,0,0.1165,0.1148,255,255
344,0.0223,14.5080,14.2290,0,14.5303,14.2290,0,0.0223,0.0223,255,255
345,0.0335,14.5638,0.8816,0,14.5973,0.8816,0,0.0335,0.0335,255,255
346,0.0112,14.6642,0.8593,0,14.6754,0.8593,0,0.0112,0.0112,255,255
347,1.7538,15.7802,12.3764,0,17.3538,12.6554,0,1.5981,1.6164,255,255
347,1.4635,19.2845,12.7782,0,17.8672,12.8452,0,1.4189,1.4323,255,255
347,1.3490,14.7200,11.8408,0,15.7802,12.3764,0,1.1878,1.2956,255,255
347,0.6497,17.3538,12.6554,0,17.8672,12.8452,0,0.5473,0.6065,255,255
347,0.5712,16.0704,12.8786,0,15.7691,12.4322,0,0.5386,0.5398,255,255
347,0.3742,17.6105,12.5773,0,17.8672,12.8452,0,0.3710,0.3555,255,255
347,0.3168,17.3538,12.6554,0,17.6105,12.5773,0,0.2683,0.2846,255,255
347,0.2109,17.7890,12.5215,0,17.6105,12.5773,0,0.1871,0.1922,255,255
347,0.1840,15.6128,12.4992,0,15.7691,12.4322,0,0.1700,0.1716,255,255
347,0.0604,15.7691,12.4322,0,15.7802,12.3764,0,0.0569,0.0446,255,255
348,1.7935,15.9142,6.5732,0,14.8874,6.2161,0,1.0871,1.6933,255,255
348,0.4638,14.8874,6.2161,0,15.2892,6.0822,0,0.4235,0.4333,255,255
348,0.2817,15.5570,6.0934,0,15.2892,6.0822,0,0.2681,0.2745,255,255
348,0.1832,15.3004,5.9036,0,15.2892,6.0822,0,0.1789,0.1797,255,255
348,0.1736,14.7647,6.0934,0,14.8874,6.2161,0,0.1736,0.1736,255,255
350,0.1189,14.8651,5.4461,0,14.9656,5.4907,0,0.1099,0.1194,255,255
351,1.0037,14.8651,8.9726,0,15.7133,9.1512,0,0.8668,0.9355,255,255
353,0.4080,14.9767,5.1001,0,15.3338,5.0443,0,0.3615,0.3766,255,255
355,0.8709,15.2111,14.9209,0,16.0034,14.9321,0,0.7924,0.8225,255,255
355,0.6227,16.5614,15.0660,0,16.0034,14.9321,0,0.5738,0.5707,255,255
355,0.3314,16.0034,14.9321,0,16.2378,14.6977,0,0.3314,0.2999,255,255
355,0.2705,16.3829,14.5192,0,16.1262,14.5526,0,0.2589,0.2475,255,255
355,0.2109,16.1262,14.5526,0,16.2378,14.6977,0,0.1830,0.1669,255,255
355,0.1636,15.9811,14.5303,0,16.1262,14.5526,0,0.1468,0.1471,255,255
355,0.0604,16.2936,14.7089,0,16.2378,14.6977,0,0.0569,0.0583,255,255
356,0.1951,15.2334,5.3791,0,15.3004,5.5465,0,0.1803,0.1806,255,255
357,1.2054,15.2557,13.7938,0,16.3271,14.0281,0,1.0967,1.1463,255,255
357,0.3903,15.9923,14.1397,0,16.3271,14.0281,0,0.3529,0.3494,255,255
357,0.2991,16.5168,14.2513,0,16.3494,14.0281,0,0.2790,0.2636,255,255
357,0.0966,16.4275,13.9835,0,16.3494,14.0281,0,0.0900,0.0843,255,255
357,0.0223,16.3271,14.0281,0,16.3494,14.0281,0,0.0223,0.0000,0,0
358,3.0654,19.3738,8.4258,0,16.5949,8.4258,0,2.7788,2.9282,255,255
358,0.6581,15.3896,8.2807,0,15.9923,8.4146,0,0.6173,0.6214,255,255
358,0.6423,15.5236,8.5709,0,15.9923,8.4146,0,0.4941,0.6080,255,255
358,0.5146,16.8516,8.9168,0,16.4833,8.6267,0,0.4689,0.4876,255,255
358,0.4896,16.1932,8.4370,0,16.5949,8.4258,0,0.4019,0.4338,255,255
358,0.3884,16.1932,8.4370,0,16.4833,8.6267,0,0.3467,0.3242,255,255
358,0.2471,16.4833,8.6267,0,16.5949,8.4258,0,0.2298,0.2104,255,255
358,0.2101,15.9923,8.4146,0,16.1932,8.4370,0,0.2021,0.1805,255,255
359,0.0223,15.4566,5.2564,0,15.4789,5.2564,0,0.0223,0.0223,255,255
360,0.4238,15.5012,3.7386,0,15.8695,3.8725,0,0.3919,0.3960,255,255
361,0.3845,15.5236,12.7559,0,15.7802,13.0014,0,0.3552,0.3689,255,255
362,0.2352,15.5794,13.9723,0,15.7914,14.0281,0,0.2193,0.2221,255,255
363,1.2971,16.1039,3.0913,0,16.9744,3.6940,0,1.0587,1.2139,255,255
363,0.5596,15.6352,2.9351,0,16.1039,3.0913,0,0.4941,0.5304,255,255
363,0.4915,15.6910,3.1918,0,16.1039,3.0913,0,0.4250,0.4506,255,255
363,0.3903,16.9744,3.6940,0,17.1083,3.9395,0,0.2797,0.3258,255,255
363,0.3783,16.9744,3.6940,0,17.1083,3.9395,0,0.2797,0.3255,255,255
363,0.3037,17.3315,4.1180,0,17.1083,3.9395,0,0.2858,0.2935,255,255
364,1.7642,17.7444,6.2273,0,16.2378,6.1715,0,1.5076,1.6460,255,255
364,1.1678,17.1864,5.6581,0,16.2378,6.1715,0,1.0786,1.1037,255,255
364,0.8194,15.6575,5.7362,0,16.2378,6.1715,0,0.7254,0.7680,255,255
365,2.8413,15.6686,4.7765,0,16.5614,4.6649,0,0.8997,2.6816,255,255
365,1.0715,16.5614,4.6649,0,17.2087,4.5868,0,0.6520,0.9751,255,255
365,0.6096,16.4164,5.0555,0,16.5614,4.6649,0,0.4167,0.5681,255,255
365,0.5119,16.9855,4.9774,0,17.2087,4.5868,0,0.4499,0.4722,255,255
365,0.3799,17.6328,4.4417,0,17.3538,4.5644,0,0.3048,0.3659,255,255
365,0.1543,17.2087,4.5868,0,17.3538,4.5644,0,0.1468,0.1350,255,255
365,0.1143,17.3873,4.4640,0,17.3538,4.5644,0,0.1059,0.1135,255,255
366,0.0762,15.6798,6.2161,0,15.7021,6.2831,0,0.0706,0.0776,255,255
367,2.4382,16.8628,1.5624,0,15.8360,1.3057,0,1.0583,2.2561,255,255
367,0.1478,15.9700,1.3392,0,15.8360,1.3057,0,0.1380,0.1351,255,255
367,0.0539,15.7914,1.2834,0,15.8360,1.3057,0,0.0499,0.0466,255,255
368,0.0112,15.8695,2.3324,0,15.8807,2.3324,0,0.0112,0.0112,255,255
369,0.2640,16.4722,1.1272,0,16.2266,1.1495,0,0.2465,0.2377,255,255
369,0.2387,16.0816,1.3280,0,16.2266,1.1495,0,0.2301,0.2169,255,255
369,0.1859,16.0592,1.1048,0,16.2266,1.1495,0,0.1732,0.1721,255,255
370,0.2667,16.1374,8.9615,0,16.2155,9.1958,0,0.2470,0.2500,255,255
371,0.0158,16.1485,5.0220,0,16.1597,5.0108,0,0.0158,0.0158,255,255
372,0.4360,16.2043,11.9858,0,16.6172,11.9524,0,0.4143,0.4160,255,255
373,0.5049,16.3271,5.2787,0,16.8181,5.2675,0,0.4912,0.4926,255,255
374,0.0112,16.3494,11.7961,0,16.3494,11.8073,0,0.0112,0.0112,255,255
376,0.1124,16.6842,0.7142,0,16.5949,0.6584,0,0.1053,0.0843,255,255
376,0.1012,16.5168,0.6919,0,16.5949,0.6584,0,0.0850,0.0817,255,255
376,0.0316,16.5726,0.6361,0,16.5949,0.6584,0,0.0316,0.0158,255,255
377,0.3437,16.5614,5.6804,0,16.8404,5.5242,0,0.3198,0.3297,255,255
378,0.7136,17.9230,14.1844,0,17.3203,13.9165,0,0.6595,0.6783,255,255
378,0.5612,17.0636,13.4813,0,17.3203,13.9165,0,0.5053,0.5093,255,255
378,0.3968,16.7177,13.4478,0,17.0636,13.4813,0,0.3476,0.3504,255,255
378,0.3110,16.8404,13.6933,0,17.0636,13.4813,0,0.3079,0.2683,255,255
378,0.3029,16.7177,13.4478,0,16.8404,13.6933,0,0.2745,0.2732,255,255
378,0.2694,17.2087,14.1397,0,17.3203,13.9165,0,0.2495,0.2518,255,255
378,0.1655,16.5614,13.4478,0,16.7177,13.4478,0,0.1562,0.1567,255,255
378,0.1543,16.8404,13.8384,0,16.8404,13.6933,0,0.1451,0.1501,255,255
379,0.0269,16.6172,3.8279,0,16.6396,3.8390,0,0.0250,0.0283,255,255
380,1.0214,16.8962,14.4857,0,16.8293,14.8540,0,0.3743,0.9712,255,255
380,0.1597,16.7177,14.7535,0,16.8293,14.8540,0,0.1501,0.1492,255,255
380,0.0855,16.8739,14.9209,0,16.8293,14.8540,0,0.0805,0.0829,255,255
381,1.4225,16.7735,9.3521,0,17.9788,9.5864,0,1.2279,1.3164,255,255
381,1.3137,19.0613,10.0775,0,17.9788,9.5864,0,1.1887,1.2623,255,255
381,1.1278,19.3626,9.0061,0,18.4475,9.2963,0,0.9600,1.0768,255,255
381,0.8968,19.2064,9.5976,0,18.4475,9.2963,0,0.8165,0.8496,255,255
381,0.6412,17.9788,9.5864,0,18.4475,9.2963,0,0.5513,0.5971,255,255
382,1.0276,18.6930,1.0490,0,19.4742,0.9821,0,0.7841,0.9639,255,255
382,0.9596,18.7042,0.9932,0,19.4742,0.9821,0,0.7701,0.9095,255,255
382,0.5816,18.1127,1.4843,0,17.6886,1.1830,0,0.5202,0.5512,255,255
382,0.5247,17.6216,1.1160,0,17.9899,1.0156,0,0.3817,0.4909,255,255
382,0.4061,19.7309,0.6250,0,19.5858,0.9709,0,0.3751,0.3747,255,255
382,0.3837,18.3805,1.1606,0,18.6930,1.0490,0,0.3318,0.3521,255,255
382,0.3680,16.9744,0.3125,0,17.2868,0.4464,0,0.3400,0.3500,255,255
382,0.3503,17.4096,0.9151,0,17.6216,1.1160,0,0.2921,0.2926,255,255
382,0.3233,18.4252,0.9151,0,18.6930,1.0490,0,0.2995,0.2839,255,255
382,0.3010,17.2757,0.6696,0,17.4096,0.9151,0,0.2797,0.2706,255,255
382,0.2898,18.6372,0.9040,0,18.7488,0.6696,0,0.2596,0.2641,255,255
382,0.2814,17.5993,0.7477,0,17.4096,0.9151,0,0.2530,0.2629,255,255
382,0.2659,17.9118,1.1160,0,18.1685,1.1160,0,0.2567,0.2466,255,255
382,0.2536,18.3582,0.8482,0,18.5479,0.7254,0,0.2260,0.2239,255,255
382,0.2509,17.6886,1.1830,0,17.9118,1.1160,0,0.2330,0.2296,255,255
382,0.2398,18.1685,1.1160,0,18.3805,1.1606,0,0.2167,0.2145,255,255
